subscription_id,user_id,plan_name,monthly_price_inr,start_date,end_date,status,auto_renew
SUB008800,USR007696,Standard,499,2025-07-06,2026-01-01,Active,True
SUB008801,USR007697,Mobile,149,2025-06-26,2025-12-05,Cancelled,True
SUB008802,USR007697,Basic,299,2025-12-06,2026-01-01,Active,False
SUB008803,USR007698,Standard,499,2025-02-03,2025-12-02,Expired,False
SUB008804,USR007698,Premium,799,2025-12-03,2026-01-01,Active,True
SUB008805,USR007699,Standard,499,2025-05-22,2026-01-01,Active,True
SUB008806,USR007700,Mobile,149,2025-05-28,2026-01-01,Active,True
SUB008807,USR007701,Premium,799,2025-02-22,2025-07-02,Cancelled,True
SUB008808,USR007702,Mobile,149,2025-04-23,2026-01-01,Active,True
SUB008809,USR007703,Standard,499,2025-01-18,2025-05-30,Cancelled,False
SUB008810,USR007703,Premium,799,2025-05-31,2025-10-20,Cancelled,True
SUB008811,USR007704,Mobile,149,2025-08-08,2026-01-01,Active,False
SUB008812,USR007705,Premium,799,2025-04-03,2025-08-29,Cancelled,False
SUB008813,USR007706,Standard,499,2025-05-17,2026-01-01,Active,True
SUB008814,USR007707,Basic,299,2025-04-24,2025-08-13,Cancelled,True
SUB008815,USR007708,Basic,299,2025-04-13,2025-07-16,Expired,True
SUB008816,USR007709,Standard,499,2025-03-10,2025-10-09,Expired,False
SUB008817,USR007710,Standard,499,2025-04-24,2025-08-08,Expired,True
SUB008818,USR007710,Basic,299,2025-08-09,2025-12-12,Expired,True
SUB008819,USR007711,Premium,799,2025-01-29,2026-01-01,Active,True
SUB008820,USR007712,Mobile,149,2025-04-18,2026-01-01,Active,True
SUB008821,USR007713,Basic,299,2025-05-14,2025-12-12,Expired,False
SUB008822,USR007713,Mobile,149,2025-12-13,2026-01-01,Active,True
SUB008823,USR007714,Premium,799,2025-09-21,2026-01-01,Active,True
SUB008824,USR007715,Standard,499,2025-02-27,2026-01-01,Active,False
SUB008825,USR007716,Standard,499,2025-04-05,2025-10-10,Expired,True
SUB008826,USR007717,Standard,499,2025-07-13,2026-01-01,Active,False
SUB008827,USR007718,Standard,499,2025-03-31,2025-12-28,Expired,True
SUB008828,USR007718,Standard,499,2025-12-29,2026-01-01,Active,False
SUB008829,USR007719,Premium,799,2025-03-24,2025-12-27,Expired,True
SUB008830,USR007719,Mobile,149,2025-12-28,2026-01-01,Active,True
SUB008831,USR007720,Mobile,149,2025-05-10,2025-08-19,Expired,False
SUB008832,USR007721,Basic,299,2025-02-21,2025-12-29,Cancelled,False
SUB008833,USR007722,Mobile,149,2025-07-12,2026-01-01,Active,True
SUB008834,USR007723,Mobile,149,2025-08-02,2025-11-16,Cancelled,True
SUB008835,USR007724,Standard,499,2025-07-01,2026-01-01,Active,True
SUB008836,USR007725,Mobile,149,2025-03-16,2026-01-01,Active,True
SUB008837,USR007726,Premium,799,2025-05-21,2026-01-01,Active,True
SUB008838,USR007727,Premium,799,2025-03-20,2026-01-01,Active,True
SUB008839,USR007728,Premium,799,2025-04-20,2026-01-01,Active,True
SUB008840,USR007729,Basic,299,2025-04-05,2025-11-14,Expired,True
SUB008841,USR007729,Mobile,149,2025-11-15,2026-01-01,Active,True
SUB008842,USR007730,Basic,299,2025-02-19,2025-10-23,Cancelled,False
SUB008843,USR007731,Basic,299,2025-02-28,2026-01-01,Active,True
SUB008844,USR007732,Basic,299,2025-02-19,2025-09-07,Expired,True
SUB008845,USR007733,Standard,499,2025-03-04,2025-09-26,Cancelled,True
SUB008846,USR007733,Premium,799,2025-09-27,2026-01-01,Active,True
SUB008847,USR007734,Basic,299,2025-02-24,2025-11-13,Cancelled,True
SUB008848,USR007734,Premium,799,2025-11-14,2026-01-01,Active,True
SUB008849,USR007735,Premium,799,2025-07-31,2026-01-01,Active,True
SUB008850,USR007736,Standard,499,2025-04-20,2026-01-01,Active,True
SUB008851,USR007737,Mobile,149,2025-03-02,2025-07-11,Cancelled,True
SUB008852,USR007737,Basic,299,2025-07-12,2026-01-01,Active,True
SUB008853,USR007738,Mobile,149,2025-05-30,2026-01-01,Active,True
SUB008854,USR007739,Basic,299,2025-02-01,2026-01-01,Active,True
SUB008855,USR007740,Standard,499,2025-03-03,2025-10-02,Cancelled,True
SUB008856,USR007741,Basic,299,2025-06-28,2026-01-01,Active,True
SUB008857,USR007742,Basic,299,2025-03-27,2025-07-21,Cancelled,False
SUB008858,USR007743,Standard,499,2025-04-03,2025-07-15,Expired,True
SUB008859,USR007743,Basic,299,2025-07-16,2025-12-24,Cancelled,True
SUB008860,USR007744,Mobile,149,2025-03-06,2026-01-01,Active,True
SUB008861,USR007745,Premium,799,2025-06-12,2026-01-01,Active,False
SUB008862,USR007746,Premium,799,2025-04-20,2026-01-01,Active,False
SUB008863,USR007747,Mobile,149,2025-06-18,2026-01-01,Active,True
SUB008864,USR007748,Standard,499,2025-07-14,2026-01-01,Active,False
SUB008865,USR007749,Mobile,149,2025-01-27,2025-09-11,Cancelled,True
SUB008866,USR007750,Premium,799,2025-02-18,2026-01-01,Active,True
SUB008867,USR007751,Premium,799,2025-05-12,2026-01-01,Active,True
SUB008868,USR007752,Mobile,149,2025-02-01,2025-05-09,Expired,False
SUB008869,USR007752,Standard,499,2025-05-10,2025-08-27,Cancelled,True
SUB008870,USR007753,Basic,299,2025-05-05,2026-01-01,Active,False
SUB008871,USR007754,Mobile,149,2025-05-13,2026-01-01,Active,True
SUB008872,USR007755,Mobile,149,2025-02-13,2025-08-26,Cancelled,True
SUB008873,USR007755,Basic,299,2025-08-27,2026-01-01,Active,True
SUB008874,USR007756,Mobile,149,2025-04-26,2026-01-01,Active,False
SUB008875,USR007757,Mobile,149,2025-06-15,2026-01-01,Active,True
SUB008876,USR007758,Standard,499,2025-03-14,2025-06-27,Cancelled,True
SUB008877,USR007758,Standard,499,2025-06-28,2025-10-22,Cancelled,True
SUB008878,USR007759,Mobile,149,2025-03-15,2025-08-25,Cancelled,True
SUB008879,USR007760,Premium,799,2025-01-08,2025-09-18,Cancelled,True
SUB008880,USR007760,Premium,799,2025-09-19,2025-11-30,Expired,True
SUB008881,USR007761,Basic,299,2025-05-05,2026-01-01,Active,True
SUB008882,USR007762,Basic,299,2025-01-22,2025-12-14,Cancelled,False
SUB008883,USR007763,Premium,799,2025-06-05,2026-01-01,Active,True
SUB008884,USR007764,Mobile,149,2025-03-01,2026-01-01,Active,True
SUB008885,USR007765,Premium,799,2025-05-23,2026-01-01,Active,True
SUB008886,USR007766,Standard,499,2025-04-08,2025-11-17,Cancelled,False
SUB008887,USR007767,Mobile,149,2025-04-24,2026-01-01,Active,True
SUB008888,USR007768,Premium,799,2025-03-02,2026-01-01,Active,True
SUB008889,USR007769,Basic,299,2025-03-14,2025-07-22,Cancelled,True
SUB008890,USR007769,Basic,299,2025-07-23,2026-01-01,Active,True
SUB008891,USR007770,Standard,499,2025-02-06,2025-12-02,Expired,True
SUB008892,USR007771,Basic,299,2025-01-15,2025-12-30,Cancelled,True
SUB008893,USR007772,Standard,499,2025-04-04,2025-11-02,Expired,False
SUB008894,USR007773,Basic,299,2025-05-21,2026-01-01,Active,True
SUB008895,USR007774,Basic,299,2025-04-11,2025-08-07,Expired,True
SUB008896,USR007774,Basic,299,2025-08-08,2025-11-26,Cancelled,False
SUB008897,USR007775,Standard,499,2025-04-26,2026-01-01,Active,True
SUB008898,USR007776,Standard,499,2025-04-15,2025-10-22,Expired,False
SUB008899,USR007777,Mobile,149,2025-02-09,2025-06-10,Cancelled,False
SUB008900,USR007778,Standard,499,2025-05-16,2026-01-01,Active,True
SUB008901,USR007779,Mobile,149,2025-07-16,2026-01-01,Active,True
SUB008902,USR007780,Standard,499,2025-03-02,2025-12-10,Cancelled,True
SUB008903,USR007781,Premium,799,2025-02-19,2026-01-01,Active,True
SUB008904,USR007782,Basic,299,2025-06-07,2025-11-26,Cancelled,True
SUB008905,USR007783,Mobile,149,2025-01-29,2025-11-16,Expired,False
SUB008906,USR007783,Basic,299,2025-11-17,2026-01-01,Active,True
SUB008907,USR007784,Basic,299,2025-06-11,2026-01-01,Active,True
SUB008908,USR007785,Basic,299,2025-03-11,2025-08-17,Cancelled,True
SUB008909,USR007786,Basic,299,2025-04-08,2026-01-01,Active,False
SUB008910,USR007787,Standard,499,2025-03-13,2026-01-01,Active,True
SUB008911,USR007788,Mobile,149,2025-06-19,2026-01-01,Active,True
SUB008912,USR007789,Standard,499,2025-04-12,2026-01-01,Active,True
SUB008913,USR007790,Mobile,149,2025-04-09,2025-09-09,Expired,False
SUB008914,USR007791,Premium,799,2025-08-03,2026-01-01,Active,True
SUB008915,USR007792,Basic,299,2025-05-21,2025-08-23,Expired,True
SUB008916,USR007793,Premium,799,2025-03-17,2026-01-01,Active,True
SUB008917,USR007794,Standard,499,2025-04-04,2025-07-19,Expired,True
SUB008918,USR007795,Premium,799,2025-05-23,2025-10-02,Cancelled,True
SUB008919,USR007796,Standard,499,2025-02-24,2026-01-01,Active,True
SUB008920,USR007797,Basic,299,2025-03-05,2025-07-10,Cancelled,False
SUB008921,USR007798,Basic,299,2025-03-04,2026-01-01,Active,False
SUB008922,USR007799,Standard,499,2025-04-07,2025-12-07,Cancelled,True
SUB008923,USR007800,Premium,799,2025-03-12,2025-08-18,Cancelled,True
SUB008924,USR007801,Premium,799,2025-02-13,2026-01-01,Active,True
SUB008925,USR007802,Basic,299,2025-01-30,2025-08-31,Cancelled,True
SUB008926,USR007803,Mobile,149,2025-07-17,2026-01-01,Active,True
SUB008927,USR007804,Mobile,149,2025-04-23,2025-07-30,Expired,False
SUB008928,USR007804,Mobile,149,2025-07-31,2026-01-01,Active,True
SUB008929,USR007805,Mobile,149,2025-07-18,2026-01-01,Active,True
SUB008930,USR007806,Basic,299,2025-05-25,2026-01-01,Active,True
SUB008931,USR007807,Standard,499,2025-02-03,2026-01-01,Active,True
SUB008932,USR007808,Basic,299,2025-03-29,2025-11-25,Expired,True
SUB008933,USR007809,Basic,299,2025-05-18,2025-10-13,Expired,False
SUB008934,USR007809,Basic,299,2025-10-14,2026-01-01,Active,False
SUB008935,USR007810,Basic,299,2025-04-24,2025-10-11,Expired,True
SUB008936,USR007811,Mobile,149,2025-04-21,2025-10-17,Cancelled,True
SUB008937,USR007812,Mobile,149,2025-07-13,2026-01-01,Active,True
SUB008938,USR007813,Basic,299,2025-07-07,2026-01-01,Active,True
SUB008939,USR007814,Mobile,149,2025-03-22,2025-12-30,Cancelled,False
SUB008940,USR007814,Mobile,149,2025-12-31,2026-01-01,Active,True
SUB008941,USR007815,Mobile,149,2025-03-04,2025-12-09,Expired,False
SUB008942,USR007816,Basic,299,2025-05-16,2026-01-01,Active,False
SUB008943,USR007817,Mobile,149,2025-04-15,2025-11-09,Cancelled,True
SUB008944,USR007818,Mobile,149,2025-01-29,2026-01-01,Active,True
SUB008945,USR007819,Standard,499,2025-05-17,2026-01-01,Active,True
SUB008946,USR007820,Standard,499,2025-04-07,2025-12-16,Cancelled,True
SUB008947,USR007821,Standard,499,2025-03-10,2025-09-29,Cancelled,True
SUB008948,USR007822,Basic,299,2025-08-30,2026-01-01,Active,True
SUB008949,USR007823,Basic,299,2025-07-09,2025-12-05,Expired,True
SUB008950,USR007824,Standard,499,2025-07-01,2025-11-27,Cancelled,False
SUB008951,USR007825,Premium,799,2025-05-15,2025-12-29,Expired,True
SUB008952,USR007826,Basic,299,2025-03-17,2026-01-01,Active,True
SUB008953,USR007827,Basic,299,2025-03-23,2025-10-21,Cancelled,True
SUB008954,USR007828,Basic,299,2025-02-28,2025-05-31,Expired,True
SUB008955,USR007829,Mobile,149,2025-02-09,2025-07-14,Cancelled,True
SUB008956,USR007830,Basic,299,2025-08-10,2026-01-01,Active,True
SUB008957,USR007831,Basic,299,2025-08-13,2026-01-01,Active,False
SUB008958,USR007832,Standard,499,2025-04-08,2026-01-01,Active,True
SUB008959,USR007833,Basic,299,2025-07-20,2025-10-22,Cancelled,True
SUB008960,USR007834,Basic,299,2025-03-14,2025-10-11,Expired,True
SUB008961,USR007835,Mobile,149,2025-01-25,2025-12-22,Expired,True
SUB008962,USR007836,Standard,499,2025-07-17,2026-01-01,Active,True
SUB008963,USR007837,Basic,299,2025-04-06,2025-09-12,Cancelled,False
SUB008964,USR007837,Mobile,149,2025-09-13,2025-12-13,Cancelled,False
SUB008965,USR007838,Mobile,149,2025-04-10,2025-08-19,Expired,True
SUB008966,USR007839,Mobile,149,2025-03-03,2026-01-01,Active,True
SUB008967,USR007840,Basic,299,2025-06-12,2026-01-01,Active,False
SUB008968,USR007841,Mobile,149,2025-07-14,2026-01-01,Active,True
SUB008969,USR007842,Premium,799,2025-05-10,2026-01-01,Active,False
SUB008970,USR007843,Basic,299,2025-03-29,2025-09-05,Expired,True
SUB008971,USR007844,Standard,499,2025-04-08,2025-10-03,Cancelled,True
SUB008972,USR007845,Premium,799,2025-03-25,2025-09-07,Cancelled,True
SUB008973,USR007846,Standard,499,2025-07-13,2025-12-31,Expired,True
SUB008974,USR007847,Standard,499,2025-05-23,2025-12-10,Cancelled,True
SUB008975,USR007847,Standard,499,2025-12-11,2026-01-01,Active,True
SUB008976,USR007848,Premium,799,2025-03-19,2025-12-15,Cancelled,True
SUB008977,USR007849,Premium,799,2025-02-25,2026-01-01,Active,True
SUB008978,USR007850,Standard,499,2025-02-09,2025-06-21,Cancelled,True
SUB008979,USR007851,Premium,799,2025-02-10,2025-07-23,Expired,False
SUB008980,USR007852,Mobile,149,2025-01-27,2025-06-22,Cancelled,True
SUB008981,USR007852,Premium,799,2025-06-23,2025-11-21,Expired,True
SUB008982,USR007853,Standard,499,2025-03-28,2025-10-20,Cancelled,True
SUB008983,USR007854,Standard,499,2025-05-08,2025-12-18,Cancelled,False
SUB008984,USR007855,Standard,499,2025-06-21,2026-01-01,Active,True
SUB008985,USR007856,Standard,499,2025-08-09,2025-12-19,Expired,False
SUB008986,USR007857,Standard,499,2025-02-11,2026-01-01,Active,True
SUB008987,USR007858,Basic,299,2025-06-12,2026-01-01,Active,False
SUB008988,USR007859,Basic,299,2025-03-27,2025-09-08,Expired,True
SUB008989,USR007860,Basic,299,2025-04-18,2025-11-23,Cancelled,True
SUB008990,USR007861,Basic,299,2025-03-11,2026-01-01,Active,True
SUB008991,USR007862,Premium,799,2025-05-26,2026-01-01,Active,True
SUB008992,USR007863,Premium,799,2025-02-12,2025-08-21,Cancelled,True
SUB008993,USR007864,Basic,299,2025-06-04,2025-12-21,Cancelled,True
SUB008994,USR007864,Premium,799,2025-12-22,2026-01-01,Active,True
SUB008995,USR007865,Standard,499,2025-03-01,2025-12-09,Expired,False
SUB008996,USR007866,Mobile,149,2025-03-19,2026-01-01,Active,True
SUB008997,USR007867,Mobile,149,2025-02-15,2026-01-01,Active,True
SUB008998,USR007868,Basic,299,2025-02-28,2025-09-23,Cancelled,True
SUB008999,USR007869,Standard,499,2025-09-08,2026-01-01,Active,True
SUB009000,USR007870,Basic,299,2025-03-28,2026-01-01,Active,True
SUB009001,USR007871,Mobile,149,2025-09-24,2026-01-01,Active,False
SUB009002,USR007872,Premium,799,2025-03-14,2026-01-01,Active,True
SUB009003,USR007873,Mobile,149,2025-01-27,2026-01-01,Active,True
SUB009004,USR007874,Mobile,149,2025-03-30,2026-01-01,Active,True
SUB009005,USR007875,Premium,799,2025-04-07,2025-09-08,Expired,False
SUB009006,USR007875,Mobile,149,2025-09-09,2026-01-01,Active,True
SUB009007,USR007876,Premium,799,2025-07-14,2026-01-01,Active,True
SUB009008,USR007877,Basic,299,2025-07-24,2025-10-22,Expired,True
SUB009009,USR007878,Basic,299,2025-02-26,2025-10-19,Expired,False
SUB009010,USR007879,Standard,499,2025-02-22,2026-01-01,Active,False
SUB009011,USR007880,Basic,299,2025-04-26,2025-09-13,Cancelled,True
SUB009012,USR007881,Standard,499,2025-04-09,2025-08-18,Cancelled,False
SUB009013,USR007881,Mobile,149,2025-08-19,2026-01-01,Active,True
SUB009014,USR007882,Standard,499,2025-02-10,2025-08-16,Expired,True
SUB009015,USR007883,Mobile,149,2025-05-06,2026-01-01,Active,True
SUB009016,USR007884,Standard,499,2025-03-27,2026-01-01,Active,True
SUB009017,USR007885,Basic,299,2025-03-16,2025-08-17,Cancelled,True
SUB009018,USR007886,Basic,299,2025-08-14,2025-11-18,Expired,False
SUB009019,USR007887,Mobile,149,2025-04-16,2025-11-13,Expired,False
SUB009020,USR007887,Premium,799,2025-11-14,2026-01-01,Active,False
SUB009021,USR007888,Basic,299,2025-09-03,2026-01-01,Active,False
SUB009022,USR007889,Premium,799,2025-04-11,2025-12-30,Cancelled,False
SUB009023,USR007889,Basic,299,2025-12-31,2026-01-01,Active,False
SUB009024,USR007890,Premium,799,2025-03-29,2025-12-14,Cancelled,True
SUB009025,USR007890,Basic,299,2025-12-15,2026-01-01,Active,False
SUB009026,USR007891,Standard,499,2025-02-07,2025-12-15,Cancelled,True
SUB009027,USR007892,Basic,299,2025-03-05,2025-06-04,Cancelled,True
SUB009028,USR007893,Standard,499,2025-03-15,2026-01-01,Active,True
SUB009029,USR007894,Basic,299,2025-07-01,2026-01-01,Active,False
SUB009030,USR007895,Standard,499,2025-02-09,2025-09-23,Expired,True
SUB009031,USR007896,Standard,499,2025-07-30,2026-01-01,Active,True
SUB009032,USR007897,Standard,499,2025-02-01,2026-01-01,Active,True
SUB009033,USR007898,Standard,499,2025-05-29,2025-08-31,Expired,False
SUB009034,USR007898,Standard,499,2025-09-01,2025-12-11,Cancelled,True
SUB009035,USR007899,Basic,299,2025-02-27,2025-07-10,Cancelled,True
SUB009036,USR007900,Basic,299,2025-05-31,2026-01-01,Active,True
SUB009037,USR007901,Standard,499,2025-04-08,2025-10-02,Cancelled,True
SUB009038,USR007901,Standard,499,2025-10-03,2026-01-01,Active,True
SUB009039,USR007902,Basic,299,2025-04-13,2025-08-31,Cancelled,False
SUB009040,USR007903,Premium,799,2025-02-16,2026-01-01,Active,True
SUB009041,USR007904,Standard,499,2025-06-14,2025-09-25,Expired,False
SUB009042,USR007905,Standard,499,2025-03-01,2026-01-01,Active,True
SUB009043,USR007906,Basic,299,2025-02-11,2025-12-05,Expired,True
SUB009044,USR007906,Basic,299,2025-12-06,2026-01-01,Active,True
SUB009045,USR007907,Basic,299,2025-08-12,2025-12-19,Expired,True
SUB009046,USR007907,Premium,799,2025-12-20,2026-01-01,Active,True
SUB009047,USR007908,Mobile,149,2025-07-23,2025-11-30,Expired,False
SUB009048,USR007908,Basic,299,2025-12-01,2026-01-01,Active,True
SUB009049,USR007909,Mobile,149,2025-06-23,2026-01-01,Active,False
SUB009050,USR007910,Standard,499,2025-01-29,2025-12-19,Expired,True
SUB009051,USR007911,Premium,799,2025-03-16,2025-10-24,Cancelled,True
SUB009052,USR007912,Standard,499,2025-01-25,2025-09-18,Cancelled,False
SUB009053,USR007912,Mobile,149,2025-09-19,2025-12-06,Expired,True
SUB009054,USR007913,Basic,299,2025-04-02,2026-01-01,Active,True
SUB009055,USR007914,Basic,299,2025-05-11,2026-01-01,Active,True
SUB009056,USR007915,Standard,499,2025-06-13,2026-01-01,Active,True
SUB009057,USR007916,Basic,299,2025-03-31,2025-10-13,Cancelled,True
SUB009058,USR007917,Standard,499,2025-02-22,2026-01-01,Active,True
SUB009059,USR007918,Mobile,149,2025-04-15,2026-01-01,Active,True
SUB009060,USR007919,Basic,299,2025-02-24,2025-08-21,Cancelled,False
SUB009061,USR007920,Premium,799,2025-07-10,2026-01-01,Active,True
SUB009062,USR007921,Basic,299,2025-04-30,2025-10-09,Cancelled,True
SUB009063,USR007922,Standard,499,2025-04-21,2025-10-01,Expired,True
SUB009064,USR007923,Basic,299,2025-07-17,2026-01-01,Active,False
SUB009065,USR007924,Premium,799,2025-05-12,2026-01-01,Active,True
SUB009066,USR007925,Basic,299,2025-02-09,2025-12-20,Expired,True
SUB009067,USR007926,Basic,299,2025-03-06,2026-01-01,Active,True
SUB009068,USR007927,Mobile,149,2025-04-29,2025-12-07,Cancelled,True
SUB009069,USR007928,Standard,499,2025-03-05,2025-10-01,Cancelled,True
SUB009070,USR007929,Basic,299,2025-05-10,2025-09-28,Expired,True
SUB009071,USR007930,Basic,299,2025-06-16,2026-01-01,Active,True
SUB009072,USR007931,Standard,499,2025-03-15,2025-12-30,Expired,True
SUB009073,USR007931,Standard,499,2025-12-31,2026-01-01,Active,True
SUB009074,USR007932,Standard,499,2025-02-17,2025-12-21,Expired,True
SUB009075,USR007933,Premium,799,2025-01-31,2025-11-09,Expired,False
SUB009076,USR007934,Basic,299,2025-05-23,2026-01-01,Active,False
SUB009077,USR007935,Premium,799,2025-03-15,2025-12-18,Cancelled,True
SUB009078,USR007936,Basic,299,2025-06-10,2026-01-01,Active,True
SUB009079,USR007937,Premium,799,2025-02-11,2025-10-01,Cancelled,True
SUB009080,USR007938,Basic,299,2025-04-30,2026-01-01,Active,True
SUB009081,USR007939,Basic,299,2025-05-02,2026-01-01,Active,False
SUB009082,USR007940,Mobile,149,2025-01-25,2026-01-01,Active,True
SUB009083,USR007941,Basic,299,2025-03-27,2025-09-14,Cancelled,True
SUB009084,USR007942,Basic,299,2025-04-19,2025-08-10,Expired,True
SUB009085,USR007943,Premium,799,2025-04-05,2025-12-11,Cancelled,True
SUB009086,USR007944,Mobile,149,2025-05-24,2026-01-01,Active,False
SUB009087,USR007945,Mobile,149,2025-06-12,2026-01-01,Active,True
SUB009088,USR007946,Premium,799,2025-02-25,2025-06-19,Cancelled,False
SUB009089,USR007947,Mobile,149,2025-06-04,2025-12-08,Cancelled,True
SUB009090,USR007948,Basic,299,2025-03-10,2025-06-17,Cancelled,True
SUB009091,USR007948,Mobile,149,2025-06-18,2025-09-08,Expired,False
SUB009092,USR007949,Basic,299,2025-05-20,2026-01-01,Active,True
SUB009093,USR007950,Basic,299,2025-05-22,2026-01-01,Active,True
SUB009094,USR007951,Premium,799,2025-06-25,2026-01-01,Active,True
SUB009095,USR007952,Basic,299,2025-02-10,2025-06-16,Expired,True
SUB009096,USR007953,Mobile,149,2025-03-29,2026-01-01,Active,True
SUB009097,USR007954,Basic,299,2025-03-02,2026-01-01,Active,True
SUB009098,USR007955,Standard,499,2025-06-22,2025-10-06,Expired,True
SUB009099,USR007956,Mobile,149,2025-06-03,2026-01-01,Active,True
SUB009100,USR007957,Premium,799,2025-07-01,2026-01-01,Active,True
SUB009101,USR007958,Standard,499,2025-03-12,2025-07-13,Expired,True
SUB009102,USR007959,Standard,499,2025-02-22,2026-01-01,Active,False
SUB009103,USR007960,Basic,299,2025-04-26,2025-08-24,Cancelled,True
SUB009104,USR007960,Standard,499,2025-08-25,2026-01-01,Active,False
SUB009105,USR007961,Standard,499,2025-06-06,2025-12-18,Expired,True
SUB009106,USR007962,Standard,499,2025-02-06,2026-01-01,Active,False
SUB009107,USR007963,Mobile,149,2025-03-08,2025-11-18,Expired,False
SUB009108,USR007964,Premium,799,2025-04-18,2025-11-03,Expired,True
SUB009109,USR007964,Basic,299,2025-11-04,2026-01-01,Active,True
SUB009110,USR007965,Mobile,149,2025-05-07,2026-01-01,Active,False
SUB009111,USR007966,Mobile,149,2025-04-03,2025-11-05,Expired,True
SUB009112,USR007967,Standard,499,2025-05-21,2025-09-10,Cancelled,True
SUB009113,USR007968,Standard,499,2025-06-04,2026-01-01,Active,True
SUB009114,USR007969,Mobile,149,2025-08-06,2026-01-01,Active,True
SUB009115,USR007970,Basic,299,2025-04-11,2026-01-01,Active,False
SUB009116,USR007971,Standard,499,2025-06-19,2026-01-01,Active,True
SUB009117,USR007972,Basic,299,2025-03-13,2026-01-01,Active,True
SUB009118,USR007973,Standard,499,2025-05-31,2025-10-11,Expired,True
SUB009119,USR007974,Standard,499,2025-04-06,2026-01-01,Active,True
SUB009120,USR007975,Basic,299,2025-05-31,2025-11-25,Cancelled,False
SUB009121,USR007975,Basic,299,2025-11-26,2026-01-01,Active,True
SUB009122,USR007976,Standard,499,2025-04-07,2026-01-01,Active,False
SUB009123,USR007977,Premium,799,2025-02-08,2025-05-31,Cancelled,True
SUB009124,USR007978,Basic,299,2025-04-04,2025-11-16,Cancelled,True
SUB009125,USR007979,Standard,499,2025-06-17,2025-10-25,Expired,True
SUB009126,USR007980,Premium,799,2025-03-05,2025-09-12,Cancelled,True
SUB009127,USR007981,Standard,499,2025-03-31,2025-09-25,Cancelled,True
SUB009128,USR007982,Mobile,149,2025-03-08,2025-12-20,Expired,True
SUB009129,USR007983,Standard,499,2025-05-20,2025-10-05,Expired,True
SUB009130,USR007983,Premium,799,2025-10-06,2026-01-01,Active,False
SUB009131,USR007984,Premium,799,2025-06-08,2026-01-01,Active,True
SUB009132,USR007985,Basic,299,2025-03-07,2026-01-01,Active,True
SUB009133,USR007986,Basic,299,2025-04-05,2025-07-13,Expired,True
SUB009134,USR007987,Standard,499,2025-02-15,2025-12-26,Cancelled,True
SUB009135,USR007988,Premium,799,2025-05-12,2025-09-29,Cancelled,True
SUB009136,USR007989,Basic,299,2025-03-08,2025-08-24,Cancelled,False
SUB009137,USR007989,Basic,299,2025-08-25,2026-01-01,Active,True
SUB009138,USR007990,Mobile,149,2025-06-04,2026-01-01,Active,True
SUB009139,USR007991,Basic,299,2025-08-21,2026-01-01,Active,False
SUB009140,USR007992,Standard,499,2025-03-20,2025-06-27,Cancelled,True
SUB009141,USR007993,Standard,499,2025-03-10,2026-01-01,Active,True
SUB009142,USR007994,Standard,499,2025-04-20,2026-01-01,Active,True
SUB009143,USR007995,Mobile,149,2025-06-16,2026-01-01,Active,True
SUB009144,USR007996,Mobile,149,2025-02-11,2025-12-04,Expired,True
SUB009145,USR007997,Basic,299,2025-04-30,2025-10-05,Expired,True
SUB009146,USR007998,Mobile,149,2025-04-20,2026-01-01,Active,True
SUB009147,USR007999,Premium,799,2025-01-31,2026-01-01,Active,False
SUB009148,USR008000,Basic,299,2025-04-14,2025-09-06,Expired,True
SUB009149,USR008001,Standard,499,2025-02-19,2025-10-16,Expired,True
SUB009150,USR008002,Standard,499,2025-04-26,2025-09-25,Cancelled,True
SUB009151,USR008003,Standard,499,2025-06-05,2026-01-01,Active,True
SUB009152,USR008004,Standard,499,2025-06-12,2026-01-01,Active,False
SUB009153,USR008005,Premium,799,2025-04-11,2025-07-31,Cancelled,False
SUB009154,USR008006,Standard,499,2025-09-30,2026-01-01,Active,True
SUB009155,USR008007,Mobile,149,2025-05-19,2025-10-24,Cancelled,False
SUB009156,USR008008,Premium,799,2025-03-28,2025-12-20,Expired,True
SUB009157,USR008009,Premium,799,2025-02-12,2026-01-01,Active,True
SUB009158,USR008010,Basic,299,2025-04-23,2025-11-06,Cancelled,False
SUB009159,USR008010,Premium,799,2025-11-07,2026-01-01,Active,True
SUB009160,USR008011,Basic,299,2025-02-13,2025-06-18,Cancelled,True
SUB009161,USR008012,Premium,799,2025-04-18,2025-09-10,Cancelled,True
SUB009162,USR008012,Basic,299,2025-09-11,2025-12-14,Cancelled,False
SUB009163,USR008013,Premium,799,2025-07-30,2026-01-01,Active,False
SUB009164,USR008014,Mobile,149,2025-06-02,2026-01-01,Active,False
SUB009165,USR008015,Standard,499,2025-04-04,2026-01-01,Active,True
SUB009166,USR008016,Premium,799,2025-03-03,2025-06-05,Expired,False
SUB009167,USR008017,Standard,499,2025-04-04,2026-01-01,Active,True
SUB009168,USR008018,Premium,799,2025-02-15,2025-06-25,Cancelled,True
SUB009169,USR008018,Standard,499,2025-06-26,2025-11-13,Cancelled,True
SUB009170,USR008019,Basic,299,2025-01-29,2025-07-23,Expired,True
SUB009171,USR008019,Standard,499,2025-07-24,2025-10-25,Cancelled,True
SUB009172,USR008020,Premium,799,2025-03-04,2025-10-18,Cancelled,True
SUB009173,USR008021,Standard,499,2025-03-09,2025-07-18,Expired,False
