user_id,country,language,signup_date,acquisition_channel,age_group,account_status
USR007669,Australia,Hindi,2025-02-06,Referral,45-54,Active
USR007670,United Kingdom,Telugu,2025-07-26,Referral,18-24,Active
USR007671,United Kingdom,Hindi,2025-03-06,Partner Bundle,25-34,Active
USR007672,Brazil,German,2025-02-23,App Store,35-44,Active
USR007673,United Kingdom,Portuguese,2025-05-29,Social Media,25-34,Active
USR007674,UAE,German,2025-08-18,Paid Ads,35-44,Active
USR007675,Singapore,French,2025-02-25,Organic Search,18-24,Active
USR007676,India,Bengali,2025-02-07,Organic Search,25-34,Active
USR007677,India,German,2025-04-06,Organic Search,25-34,Active
USR007678,United States,Portuguese,2025-05-06,Referral,25-34,Inactive
USR007679,Germany,Portuguese,2025-04-07,Referral,25-34,Inactive
USR007680,France,Hindi,2025-07-04,Organic Search,18-24,Active
USR007681,Germany,Portuguese,2025-04-12,App Store,35-44,Inactive
USR007682,United States,Bengali,2025-07-01,Referral,35-44,Active
USR007683,Australia,Telugu,2025-01-22,Social Media,25-34,Active
USR007684,Australia,Tamil,2025-04-13,Referral,35-44,Active
USR007685,India,French,2025-02-16,Organic Search,55+,Active
USR007686,India,Telugu,2025-05-24,Partner Bundle,35-44,Active
USR007687,Canada,Tamil,2025-04-01,Social Media,25-34,Inactive
USR007688,Canada,Bengali,2025-05-16,Organic Search,25-34,Active
USR007689,United Kingdom,English,2025-01-30,Social Media,45-54,Inactive
USR007690,India,Spanish,2025-04-09,Social Media,25-34,Inactive
USR007691,India,Bengali,2025-04-22,Social Media,25-34,Active
USR007692,Australia,Hindi,2025-03-16,App Store,35-44,Active
USR007693,Brazil,Portuguese,2025-03-23,Referral,45-54,Active
USR007694,Singapore,Hindi,2025-05-09,Partner Bundle,35-44,Inactive
USR007695,United States,Portuguese,2025-07-11,Partner Bundle,18-24,Inactive
USR007696,UAE,Telugu,2025-07-06,Partner Bundle,25-34,Active
USR007697,India,French,2025-06-26,Organic Search,45-54,Active
USR007698,UAE,Spanish,2025-02-03,Partner Bundle,25-34,Active
USR007699,United States,Bengali,2025-05-22,Social Media,55+,Inactive
USR007700,Germany,Telugu,2025-05-28,Paid Ads,25-34,Active
USR007701,India,English,2025-02-22,App Store,45-54,Active
USR007702,UAE,Telugu,2025-04-23,Organic Search,25-34,Active
USR007703,United Kingdom,English,2025-01-18,Organic Search,55+,Active
USR007704,India,English,2025-08-08,Paid Ads,25-34,Active
USR007705,United States,German,2025-04-03,Social Media,25-34,Active
USR007706,India,German,2025-05-17,Paid Ads,35-44,Active
USR007707,United States,Hindi,2025-04-24,Organic Search,18-24,Inactive
USR007708,India,Telugu,2025-04-13,Partner Bundle,18-24,Active
USR007709,United Kingdom,Spanish,2025-03-10,Referral,45-54,Active
USR007710,France,English,2025-04-24,App Store,25-34,Active
USR007711,Brazil,Telugu,2025-01-29,Paid Ads,35-44,Active
USR007712,India,French,2025-04-18,Partner Bundle,25-34,Inactive
USR007713,India,French,2025-05-14,Referral,25-34,Inactive
USR007714,United States,Spanish,2025-09-21,Social Media,35-44,Active
USR007715,India,Telugu,2025-02-27,Referral,25-34,Active
USR007716,France,Hindi,2025-04-05,Partner Bundle,35-44,Inactive
USR007717,United States,Telugu,2025-07-13,App Store,25-34,Active
USR007718,United Kingdom,Bengali,2025-03-31,Social Media,35-44,Active
USR007719,India,Hindi,2025-03-24,App Store,25-34,Inactive
USR007720,Australia,Bengali,2025-05-10,Paid Ads,35-44,Active
USR007721,Brazil,Telugu,2025-02-21,Partner Bundle,25-34,Active
USR007722,United States,Bengali,2025-07-12,Social Media,25-34,Active
USR007723,Brazil,Spanish,2025-08-02,Organic Search,25-34,Active
USR007724,India,Tamil,2025-07-01,Organic Search,18-24,Active
USR007725,India,English,2025-03-16,Paid Ads,45-54,Active
USR007726,Brazil,Telugu,2025-05-21,Paid Ads,55+,Active
USR007727,Australia,French,2025-03-20,Paid Ads,25-34,Active
USR007728,India,French,2025-04-20,Paid Ads,35-44,Active
USR007729,United States,Portuguese,2025-04-05,Social Media,45-54,Active
USR007730,United States,Telugu,2025-02-19,Organic Search,18-24,Inactive
USR007731,Australia,Bengali,2025-02-28,App Store,55+,Active
USR007732,France,Tamil,2025-02-19,Organic Search,45-54,Active
USR007733,India,Hindi,2025-03-04,Partner Bundle,45-54,Active
USR007734,Canada,Spanish,2025-02-24,Organic Search,45-54,Active
USR007735,United States,French,2025-07-31,Organic Search,25-34,Active
USR007736,United Kingdom,Hindi,2025-04-20,Social Media,45-54,Active
USR007737,United States,English,2025-03-02,Social Media,55+,Active
USR007738,United States,Portuguese,2025-05-30,Partner Bundle,25-34,Active
USR007739,India,Hindi,2025-02-01,Social Media,18-24,Active
USR007740,United States,German,2025-03-03,Organic Search,18-24,Inactive
USR007741,India,Telugu,2025-06-28,Partner Bundle,25-34,Active
USR007742,India,Hindi,2025-03-27,App Store,45-54,Active
USR007743,United States,Tamil,2025-04-03,Partner Bundle,35-44,Active
USR007744,India,Bengali,2025-03-06,Social Media,25-34,Inactive
USR007745,United Kingdom,Telugu,2025-06-12,Organic Search,35-44,Active
USR007746,India,Tamil,2025-04-20,Social Media,25-34,Active
USR007747,United States,Bengali,2025-06-18,Organic Search,45-54,Active
USR007748,Brazil,Hindi,2025-07-14,Organic Search,45-54,Active
USR007749,India,French,2025-01-27,Partner Bundle,45-54,Active
USR007750,United States,French,2025-02-18,Partner Bundle,25-34,Active
USR007751,Canada,Telugu,2025-05-12,Partner Bundle,45-54,Active
USR007752,India,Telugu,2025-02-01,Social Media,35-44,Active
USR007753,United Kingdom,Spanish,2025-05-05,Organic Search,25-34,Inactive
USR007754,India,French,2025-05-13,Organic Search,35-44,Active
USR007755,India,English,2025-02-13,Social Media,25-34,Active
USR007756,UAE,Bengali,2025-04-26,Referral,35-44,Active
USR007757,India,French,2025-06-15,Paid Ads,35-44,Active
USR007758,United States,German,2025-03-14,Referral,45-54,Active
USR007759,India,German,2025-03-15,App Store,45-54,Active
USR007760,India,English,2025-01-08,Partner Bundle,25-34,Active
USR007761,India,English,2025-05-05,App Store,25-34,Active
USR007762,India,Telugu,2025-01-22,Social Media,25-34,Inactive
USR007763,Canada,English,2025-06-05,Partner Bundle,25-34,Active
USR007764,Australia,Portuguese,2025-03-01,Partner Bundle,18-24,Active
USR007765,United States,Tamil,2025-05-23,Social Media,55+,Active
USR007766,United Kingdom,English,2025-04-08,Social Media,18-24,Active
USR007767,France,English,2025-04-24,Organic Search,45-54,Inactive
USR007768,Brazil,German,2025-03-02,Partner Bundle,25-34,Active
USR007769,United States,Spanish,2025-03-14,Organic Search,45-54,Inactive
USR007770,Singapore,Bengali,2025-02-06,Referral,55+,Active
USR007771,United States,Bengali,2025-01-15,Paid Ads,45-54,Inactive
USR007772,Germany,Bengali,2025-04-04,App Store,25-34,Active
USR007773,United Kingdom,Tamil,2025-05-21,Referral,25-34,Active
USR007774,UAE,German,2025-04-11,Paid Ads,55+,Active
USR007775,United States,German,2025-04-26,Paid Ads,25-34,Inactive
USR007776,Australia,Tamil,2025-04-15,Organic Search,25-34,Active
USR007777,United States,Tamil,2025-02-09,Partner Bundle,25-34,Inactive
USR007778,France,Portuguese,2025-05-16,Social Media,25-34,Active
USR007779,Brazil,Telugu,2025-07-16,Organic Search,35-44,Active
USR007780,India,Tamil,2025-03-02,Referral,35-44,Active
USR007781,United States,Telugu,2025-02-19,Paid Ads,18-24,Active
USR007782,India,Spanish,2025-06-07,App Store,25-34,Inactive
USR007783,India,Hindi,2025-01-29,Paid Ads,55+,Active
USR007784,Singapore,Telugu,2025-06-11,Social Media,18-24,Active
USR007785,United Kingdom,Spanish,2025-03-11,Paid Ads,25-34,Active
USR007786,United States,French,2025-04-08,Social Media,25-34,Inactive
USR007787,Canada,Hindi,2025-03-13,Partner Bundle,25-34,Active
USR007788,United Kingdom,German,2025-06-19,Partner Bundle,25-34,Active
USR007789,India,German,2025-04-12,Organic Search,55+,Active
USR007790,India,English,2025-04-09,Referral,45-54,Active
USR007791,United Kingdom,French,2025-08-03,Referral,25-34,Active
USR007792,India,Spanish,2025-05-21,Paid Ads,18-24,Active
USR007793,India,Telugu,2025-03-17,Social Media,35-44,Active
USR007794,India,German,2025-04-04,Referral,45-54,Inactive
USR007795,UAE,Tamil,2025-05-23,Referral,25-34,Inactive
USR007796,India,Hindi,2025-02-24,Social Media,25-34,Active
USR007797,France,English,2025-03-05,Social Media,35-44,Active
USR007798,Canada,Spanish,2025-03-04,Paid Ads,25-34,Inactive
USR007799,India,Spanish,2025-04-07,Social Media,18-24,Active
USR007800,United Kingdom,Telugu,2025-03-12,Partner Bundle,25-34,Inactive
USR007801,United States,Telugu,2025-02-13,Social Media,25-34,Active
USR007802,France,Tamil,2025-01-30,Organic Search,25-34,Inactive
USR007803,UAE,French,2025-07-17,Social Media,45-54,Active
USR007804,India,Bengali,2025-04-23,Paid Ads,35-44,Active
USR007805,Germany,Hindi,2025-07-18,Social Media,25-34,Inactive
USR007806,India,Telugu,2025-05-25,Social Media,25-34,Active
USR007807,India,English,2025-02-03,Referral,25-34,Active
USR007808,India,Bengali,2025-03-29,Social Media,35-44,Active
USR007809,Canada,German,2025-05-18,Partner Bundle,25-34,Active
USR007810,India,Tamil,2025-04-24,Organic Search,45-54,Active
USR007811,United States,Tamil,2025-04-21,Social Media,25-34,Active
USR007812,France,English,2025-07-13,Social Media,35-44,Active
USR007813,Germany,Telugu,2025-07-07,Organic Search,25-34,Active
USR007814,France,Spanish,2025-03-22,Referral,45-54,Active
USR007815,India,Hindi,2025-03-04,Referral,25-34,Active
USR007816,United Kingdom,Telugu,2025-05-16,Organic Search,18-24,Active
USR007817,Singapore,Portuguese,2025-04-15,Paid Ads,18-24,Inactive
USR007818,India,French,2025-01-29,Social Media,18-24,Active
USR007819,Germany,Telugu,2025-05-17,Partner Bundle,25-34,Active
USR007820,India,German,2025-04-07,Paid Ads,35-44,Inactive
USR007821,Canada,Telugu,2025-03-10,Referral,25-34,Inactive
USR007822,Australia,English,2025-08-30,Partner Bundle,25-34,Active
USR007823,Singapore,Portuguese,2025-07-09,Paid Ads,55+,Active
USR007824,United States,Tamil,2025-07-01,App Store,18-24,Active
USR007825,France,Bengali,2025-05-15,Partner Bundle,35-44,Inactive
USR007826,India,Portuguese,2025-03-17,Partner Bundle,45-54,Active
USR007827,United States,English,2025-03-23,Organic Search,55+,Active
USR007828,United States,German,2025-02-28,Organic Search,25-34,Active
USR007829,United Kingdom,Telugu,2025-02-09,Paid Ads,35-44,Active
USR007830,United States,Bengali,2025-08-10,Organic Search,25-34,Active
USR007831,Brazil,Spanish,2025-08-13,Referral,18-24,Inactive
USR007832,India,Bengali,2025-04-08,Referral,25-34,Active
USR007833,India,German,2025-07-20,Referral,35-44,Active
USR007834,Brazil,English,2025-03-14,App Store,25-34,Active
USR007835,United States,French,2025-01-25,Referral,25-34,Active
USR007836,United Kingdom,Hindi,2025-07-17,App Store,25-34,Active
USR007837,India,German,2025-04-06,App Store,25-34,Active
USR007838,India,French,2025-04-10,Paid Ads,35-44,Inactive
USR007839,India,Hindi,2025-03-03,Referral,35-44,Active
USR007840,India,Telugu,2025-06-12,Organic Search,25-34,Active
USR007841,Canada,Hindi,2025-07-14,Paid Ads,45-54,Inactive
USR007842,Germany,Hindi,2025-05-10,App Store,25-34,Active
USR007843,UAE,French,2025-03-29,Referral,35-44,Active
USR007844,India,German,2025-04-08,Organic Search,25-34,Active
USR007845,India,Spanish,2025-03-25,Paid Ads,25-34,Inactive
USR007846,United Kingdom,Portuguese,2025-07-13,App Store,18-24,Active
USR007847,India,Tamil,2025-05-23,Referral,35-44,Active
USR007848,Germany,Bengali,2025-03-19,Paid Ads,35-44,Active
USR007849,United States,German,2025-02-25,App Store,35-44,Active
USR007850,Brazil,Bengali,2025-02-09,Social Media,25-34,Active
USR007851,India,Tamil,2025-02-10,Social Media,45-54,Active
USR007852,India,Telugu,2025-01-27,Paid Ads,18-24,Inactive
USR007853,United States,Hindi,2025-03-28,Referral,25-34,Active
USR007854,India,Tamil,2025-05-08,Referral,18-24,Active
USR007855,Australia,German,2025-06-21,Partner Bundle,25-34,Active
USR007856,Singapore,Bengali,2025-08-09,App Store,25-34,Active
USR007857,India,German,2025-02-11,Organic Search,35-44,Active
USR007858,India,Telugu,2025-06-12,Social Media,18-24,Active
USR007859,India,French,2025-03-27,App Store,18-24,Active
USR007860,United States,Hindi,2025-04-18,Organic Search,35-44,Active
USR007861,United States,Spanish,2025-03-11,Social Media,35-44,Inactive
USR007862,Australia,French,2025-05-26,Social Media,25-34,Inactive
USR007863,Australia,Spanish,2025-02-12,Social Media,25-34,Active
USR007864,United Kingdom,Telugu,2025-06-04,Organic Search,25-34,Active
USR007865,United Kingdom,German,2025-03-01,Paid Ads,25-34,Active
USR007866,France,Spanish,2025-03-19,Social Media,25-34,Active
USR007867,United States,Spanish,2025-02-15,Referral,25-34,Active
USR007868,India,Portuguese,2025-02-28,Organic Search,35-44,Active
USR007869,India,Portuguese,2025-09-08,App Store,35-44,Active
USR007870,India,German,2025-03-28,Organic Search,18-24,Active
USR007871,United States,Hindi,2025-09-24,App Store,25-34,Active
USR007872,United States,German,2025-03-14,Organic Search,18-24,Active
USR007873,India,French,2025-01-27,Social Media,25-34,Active
USR007874,Germany,Tamil,2025-03-30,App Store,35-44,Active
USR007875,United Kingdom,Tamil,2025-04-07,Referral,25-34,Active
USR007876,India,Tamil,2025-07-14,Organic Search,55+,Active
USR007877,Germany,Telugu,2025-07-24,Paid Ads,35-44,Active
USR007878,Canada,Hindi,2025-02-26,Organic Search,25-34,Active
USR007879,India,French,2025-02-22,Organic Search,55+,Active
USR007880,Brazil,Portuguese,2025-04-26,Organic Search,35-44,Inactive
USR007881,India,German,2025-04-09,Referral,45-54,Active
USR007882,Germany,English,2025-02-10,Referral,18-24,Active
USR007883,Brazil,Tamil,2025-05-06,Referral,35-44,Active
USR007884,Australia,German,2025-03-27,Organic Search,45-54,Active
USR007885,Canada,Hindi,2025-03-16,App Store,35-44,Active
USR007886,UAE,Spanish,2025-08-14,Organic Search,55+,Inactive
USR007887,India,Spanish,2025-04-16,Partner Bundle,55+,Inactive
USR007888,India,Telugu,2025-09-03,Organic Search,45-54,Active
USR007889,Canada,German,2025-04-11,App Store,25-34,Active
USR007890,UAE,Portuguese,2025-03-29,Social Media,45-54,Active
USR007891,United Kingdom,English,2025-02-07,Paid Ads,35-44,Active
USR007892,Brazil,Spanish,2025-03-05,Social Media,18-24,Active
USR007893,India,Bengali,2025-03-15,Paid Ads,25-34,Active
USR007894,France,Spanish,2025-07-01,Referral,45-54,Active
USR007895,Singapore,Spanish,2025-02-09,Referral,35-44,Active
USR007896,United States,Bengali,2025-07-30,Paid Ads,25-34,Active
USR007897,Brazil,Spanish,2025-02-01,Organic Search,35-44,Active
USR007898,India,Hindi,2025-05-29,Organic Search,55+,Active
USR007899,Brazil,Spanish,2025-02-27,App Store,35-44,Active
USR007900,UAE,Hindi,2025-05-31,App Store,25-34,Active
USR007901,India,Bengali,2025-04-08,Partner Bundle,35-44,Active
USR007902,United Kingdom,German,2025-04-13,Organic Search,25-34,Active
USR007903,United Kingdom,Spanish,2025-02-16,Organic Search,35-44,Active
USR007904,India,Bengali,2025-06-14,Social Media,35-44,Active
USR007905,India,Bengali,2025-03-01,Paid Ads,25-34,Active
USR007906,India,French,2025-02-11,Social Media,35-44,Inactive
USR007907,United Kingdom,Portuguese,2025-08-12,Social Media,25-34,Active
USR007908,United States,English,2025-07-23,Organic Search,18-24,Active
USR007909,Singapore,Telugu,2025-06-23,Partner Bundle,25-34,Active
USR007910,United States,German,2025-01-29,Referral,45-54,Active
USR007911,Canada,Telugu,2025-03-16,Organic Search,35-44,Active
USR007912,India,Bengali,2025-01-25,Referral,45-54,Active
USR007913,Canada,Spanish,2025-04-02,Organic Search,18-24,Active
USR007914,Singapore,Spanish,2025-05-11,Organic Search,25-34,Active
USR007915,United States,English,2025-06-13,Paid Ads,18-24,Active
USR007916,India,German,2025-03-31,Paid Ads,45-54,Active
USR007917,Canada,Bengali,2025-02-22,Social Media,35-44,Active
USR007918,India,English,2025-04-15,Organic Search,25-34,Active
USR007919,United States,Hindi,2025-02-24,Organic Search,45-54,Active
USR007920,India,Hindi,2025-07-10,Referral,25-34,Inactive
USR007921,United States,Hindi,2025-04-30,Referral,35-44,Inactive
USR007922,Canada,German,2025-04-21,App Store,45-54,Active
USR007923,Singapore,Telugu,2025-07-17,Organic Search,25-34,Inactive
USR007924,United Kingdom,Spanish,2025-05-12,Referral,35-44,Active
USR007925,India,English,2025-02-09,Organic Search,35-44,Active
USR007926,India,Portuguese,2025-03-06,Referral,45-54,Active
USR007927,Brazil,Portuguese,2025-04-29,Social Media,25-34,Active
USR007928,Singapore,French,2025-03-05,Organic Search,25-34,Active
USR007929,India,German,2025-05-10,Partner Bundle,25-34,Active
USR007930,UAE,French,2025-06-16,Organic Search,25-34,Inactive
USR007931,Brazil,Bengali,2025-03-15,Organic Search,25-34,Active
USR007932,India,English,2025-02-17,Paid Ads,25-34,Active
USR007933,Australia,French,2025-01-31,Organic Search,18-24,Active
USR007934,United Kingdom,French,2025-05-23,Organic Search,35-44,Inactive
USR007935,India,Spanish,2025-03-15,Partner Bundle,55+,Active
USR007936,India,French,2025-06-10,Social Media,25-34,Active
USR007937,United States,Telugu,2025-02-11,Organic Search,45-54,Inactive
USR007938,Singapore,German,2025-04-30,Organic Search,25-34,Active
USR007939,France,Spanish,2025-05-02,Organic Search,25-34,Active
USR007940,India,Tamil,2025-01-25,Partner Bundle,45-54,Active
USR007941,United Kingdom,Portuguese,2025-03-27,Organic Search,45-54,Active
USR007942,United States,Spanish,2025-04-19,App Store,35-44,Active
USR007943,United States,Hindi,2025-04-05,App Store,45-54,Active
USR007944,Germany,Portuguese,2025-05-24,Referral,25-34,Active
USR007945,United Kingdom,German,2025-06-12,Partner Bundle,25-34,Active
USR007946,India,German,2025-02-25,Organic Search,45-54,Active
USR007947,India,Telugu,2025-06-04,Referral,25-34,Active
USR007948,United Kingdom,Hindi,2025-03-10,Organic Search,45-54,Active
USR007949,Australia,German,2025-05-20,Paid Ads,25-34,Inactive
USR007950,United States,Bengali,2025-05-22,Organic Search,35-44,Active
USR007951,Canada,Bengali,2025-06-25,App Store,45-54,Active
USR007952,Germany,Telugu,2025-02-10,Social Media,45-54,Active
USR007953,United Kingdom,German,2025-03-29,Organic Search,55+,Active
USR007954,Brazil,French,2025-03-02,Organic Search,25-34,Active
USR007955,India,Hindi,2025-06-22,Paid Ads,35-44,Active
USR007956,Singapore,Hindi,2025-06-03,Partner Bundle,55+,Active
USR007957,India,Spanish,2025-07-01,Partner Bundle,18-24,Inactive
USR007958,United Kingdom,Spanish,2025-03-12,App Store,35-44,Active
USR007959,United States,Telugu,2025-02-22,Social Media,18-24,Active
USR007960,United States,Tamil,2025-04-26,Partner Bundle,25-34,Active
USR007961,Brazil,English,2025-06-06,Paid Ads,18-24,Active
USR007962,India,Tamil,2025-02-06,Organic Search,25-34,Active
USR007963,Canada,German,2025-03-08,Organic Search,35-44,Active
USR007964,Germany,Tamil,2025-04-18,Social Media,45-54,Active
USR007965,India,Bengali,2025-05-07,Social Media,35-44,Inactive
USR007966,Brazil,English,2025-04-03,Social Media,25-34,Active
USR007967,United Kingdom,Tamil,2025-05-21,Paid Ads,25-34,Active
USR007968,Singapore,French,2025-06-04,Organic Search,45-54,Active
USR007969,Canada,Portuguese,2025-08-06,Referral,25-34,Inactive
USR007970,Canada,Bengali,2025-04-11,Social Media,35-44,Inactive
USR007971,United States,Telugu,2025-06-19,App Store,18-24,Active
USR007972,Germany,Spanish,2025-03-13,Organic Search,45-54,Active
USR007973,India,Portuguese,2025-05-31,Partner Bundle,25-34,Inactive
USR007974,United Kingdom,Spanish,2025-04-06,Organic Search,25-34,Inactive
USR007975,India,Tamil,2025-05-31,Social Media,25-34,Active
USR007976,India,Hindi,2025-04-07,App Store,55+,Active
USR007977,India,Bengali,2025-02-08,Social Media,45-54,Inactive
USR007978,Singapore,English,2025-04-04,App Store,25-34,Active
USR007979,Canada,English,2025-06-17,Partner Bundle,18-24,Active
USR007980,Canada,Bengali,2025-03-05,Organic Search,45-54,Inactive
USR007981,France,Portuguese,2025-03-31,Referral,55+,Active
USR007982,Australia,Portuguese,2025-03-08,Organic Search,18-24,Active
USR007983,India,Bengali,2025-05-20,Paid Ads,35-44,Active
USR007984,United Kingdom,Bengali,2025-06-08,Organic Search,55+,Active
USR007985,Brazil,French,2025-03-07,App Store,35-44,Active
USR007986,India,Bengali,2025-04-05,Paid Ads,25-34,Active
USR007987,United Kingdom,Telugu,2025-02-15,Paid Ads,25-34,Inactive
USR007988,United Kingdom,Portuguese,2025-05-12,Social Media,35-44,Active
USR007989,United States,Bengali,2025-03-08,Referral,55+,Active
USR007990,Brazil,Hindi,2025-06-04,Organic Search,35-44,Active
USR007991,United States,Bengali,2025-08-21,Organic Search,25-34,Inactive
USR007992,India,Bengali,2025-03-20,Partner Bundle,18-24,Active
USR007993,Brazil,Portuguese,2025-03-10,Social Media,45-54,Active
USR007994,Australia,Spanish,2025-04-20,Social Media,25-34,Inactive
USR007995,United States,Bengali,2025-06-16,Organic Search,35-44,Active
USR007996,India,Bengali,2025-02-11,App Store,25-34,Active
USR007997,Singapore,French,2025-04-30,Paid Ads,18-24,Inactive
USR007998,India,German,2025-04-20,Organic Search,35-44,Inactive
USR007999,United Kingdom,Hindi,2025-01-31,Organic Search,35-44,Active
USR008000,India,Tamil,2025-04-14,Organic Search,18-24,Active
USR008001,Brazil,Portuguese,2025-02-19,Paid Ads,45-54,Active
USR008002,Germany,Spanish,2025-04-26,Organic Search,25-34,Active
USR008003,United Kingdom,Tamil,2025-06-05,Partner Bundle,25-34,Active
USR008004,Australia,Bengali,2025-06-12,Referral,25-34,Active
USR008005,Singapore,Hindi,2025-04-11,App Store,25-34,Active
USR008006,Brazil,English,2025-09-30,Paid Ads,25-34,Active
USR008007,Germany,Tamil,2025-05-19,Organic Search,18-24,Active
USR008008,France,Spanish,2025-03-28,Social Media,25-34,Active
USR008009,United States,Hindi,2025-02-12,Social Media,25-34,Active
USR008010,United States,Bengali,2025-04-23,Partner Bundle,25-34,Active
USR008011,Germany,Portuguese,2025-02-13,Social Media,25-34,Active
USR008012,Germany,Telugu,2025-04-18,Paid Ads,25-34,Active
USR008013,UAE,Portuguese,2025-07-30,Referral,35-44,Active
USR008014,India,Telugu,2025-06-02,Paid Ads,25-34,Active
USR008015,Australia,Spanish,2025-04-04,Organic Search,18-24,Active
USR008016,Canada,English,2025-03-03,Partner Bundle,35-44,Active
USR008017,Germany,English,2025-04-04,Partner Bundle,45-54,Active
USR008018,India,German,2025-02-15,Referral,18-24,Active
USR008019,France,Portuguese,2025-01-29,Organic Search,25-34,Active
USR008020,India,Tamil,2025-03-04,App Store,18-24,Active
USR008021,Canada,Hindi,2025-03-09,Paid Ads,25-34,Active
USR008022,United Kingdom,Tamil,2025-06-02,Paid Ads,25-34,Inactive
USR008023,United States,French,2025-07-13,App Store,25-34,Inactive
USR008024,Australia,Portuguese,2025-01-30,Paid Ads,35-44,Inactive
USR008025,Brazil,Spanish,2025-09-30,Partner Bundle,25-34,Active
USR008026,India,Telugu,2025-01-27,Partner Bundle,25-34,Inactive
USR008027,Australia,Bengali,2025-02-25,Social Media,35-44,Inactive
USR008028,India,Hindi,2025-05-11,Organic Search,35-44,Active
USR008029,France,Telugu,2025-04-14,Social Media,25-34,Active
USR008030,United States,German,2025-04-09,Partner Bundle,25-34,Active
USR008031,United States,English,2025-08-12,Organic Search,25-34,Active
USR008032,Germany,Telugu,2025-02-01,Referral,25-34,Inactive
USR008033,United States,Bengali,2025-05-06,Organic Search,18-24,Active
USR008034,India,English,2025-06-24,App Store,25-34,Active
USR008035,Brazil,French,2025-06-12,Paid Ads,35-44,Active
USR008036,Canada,French,2025-03-27,Referral,55+,Active
USR008037,Canada,German,2025-08-15,Paid Ads,18-24,Inactive
USR008038,Canada,German,2025-06-11,Organic Search,18-24,Inactive
USR008039,UAE,French,2025-02-10,App Store,18-24,Active
USR008040,India,English,2025-07-31,Social Media,25-34,Active
USR008041,India,Portuguese,2025-06-13,Organic Search,45-54,Active
USR008042,United States,German,2025-03-10,Organic Search,45-54,Active
USR008043,United Kingdom,English,2025-06-15,Organic Search,45-54,Active
USR008044,India,Spanish,2025-05-06,Paid Ads,45-54,Active
USR008045,Canada,English,2025-06-21,Paid Ads,25-34,Active
USR008046,India,Telugu,2025-03-17,Organic Search,35-44,Active
USR008047,Germany,Telugu,2025-05-27,Referral,35-44,Active
USR008048,Australia,Tamil,2025-04-03,Referral,25-34,Active
USR008049,India,Portuguese,2025-02-04,Partner Bundle,35-44,Active
USR008050,India,Telugu,2025-03-23,Paid Ads,25-34,Active
USR008051,Germany,German,2025-04-07,Referral,35-44,Active
USR008052,Germany,Telugu,2025-04-26,Social Media,25-34,Active
USR008053,France,French,2025-02-16,Referral,45-54,Inactive
USR008054,India,Portuguese,2025-02-08,Organic Search,25-34,Inactive
USR008055,Brazil,Tamil,2025-01-18,Paid Ads,25-34,Active
USR008056,Australia,French,2025-09-04,Referral,25-34,Active
USR008057,India,German,2025-03-10,Social Media,18-24,Active
USR008058,United States,Bengali,2025-06-07,Organic Search,18-24,Active
USR008059,Canada,Telugu,2025-04-13,Partner Bundle,55+,Active
USR008060,India,Tamil,2025-04-22,Organic Search,25-34,Active
USR008061,UAE,Hindi,2025-03-18,Referral,18-24,Active
USR008062,Germany,Spanish,2025-04-13,App Store,25-34,Active
USR008063,India,English,2025-03-13,Paid Ads,18-24,Active
USR008064,Singapore,Spanish,2025-04-02,Referral,35-44,Active
USR008065,United States,Hindi,2025-04-16,Paid Ads,18-24,Active
USR008066,United States,Tamil,2025-07-16,Social Media,35-44,Active
USR008067,Germany,French,2025-09-14,Social Media,35-44,Active
USR008068,Canada,Spanish,2025-02-09,Organic Search,18-24,Active
USR008069,United States,Bengali,2025-04-18,Organic Search,18-24,Active
USR008070,India,German,2025-06-01,Organic Search,35-44,Active
USR008071,United States,French,2025-05-31,App Store,25-34,Active
USR008072,United Kingdom,Tamil,2025-02-20,Referral,18-24,Active
USR008073,Canada,French,2025-03-30,Organic Search,45-54,Inactive
USR008074,United Kingdom,German,2025-04-23,Social Media,35-44,Active
USR008075,United Kingdom,French,2025-03-18,Organic Search,25-34,Inactive
USR008076,United States,Portuguese,2025-04-13,App Store,25-34,Inactive
USR008077,United Kingdom,Hindi,2025-08-02,Referral,35-44,Active
USR008078,India,English,2025-06-22,Organic Search,18-24,Active
USR008079,India,Telugu,2025-06-19,Paid Ads,25-34,Inactive
USR008080,United Kingdom,Portuguese,2025-05-20,Partner Bundle,25-34,Active
USR008081,India,Portuguese,2025-03-24,Social Media,45-54,Active
USR008082,India,French,2025-03-21,Paid Ads,25-34,Active
USR008083,India,French,2025-05-27,Social Media,25-34,Active
USR008084,India,English,2025-04-28,Paid Ads,18-24,Active
USR008085,United States,English,2025-06-19,Partner Bundle,18-24,Active
USR008086,United States,English,2025-03-06,Paid Ads,25-34,Active
USR008087,India,Tamil,2025-03-03,Organic Search,45-54,Active
USR008088,India,Tamil,2025-04-11,Paid Ads,25-34,Inactive
USR008089,India,German,2025-07-21,App Store,25-34,Active
USR008090,United States,Hindi,2025-02-11,Social Media,18-24,Inactive
USR008091,Germany,Tamil,2025-07-10,Paid Ads,35-44,Active
USR008092,India,English,2025-03-04,Organic Search,25-34,Inactive
USR008093,Canada,Spanish,2025-05-05,Social Media,25-34,Inactive
USR008094,India,German,2025-06-19,Organic Search,25-34,Active
USR008095,India,German,2025-06-19,App Store,25-34,Active
